imdb_title_id,title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt0020403,Show of Shows,1929,29/12/1929,Musical,128,USA,English,John G. Adolfi,"J. Keirn Brennan, Frank Fay",Warner Bros.,"Frank Fay, William Courtenay, H.B. Warner, Hobart Bosworth, John Barrymore, Harry Akst, Armida, Johnny Arthur, Mary Astor, William Bakewell, Richard Barthelmess, Noah Beery, Sally Blane, Monte Blue, Irène Bordoni","It's 1929. The studio gave the cinema its voice and offered the audiences a chance to see their favorite actors and actresses from the silent screen era. For the first time, they can be ...",5.8,367,$ 850000,NA,NA,NA,27,3
tt0020410,The Single Standard,1929,1930,"Drama, Romance",73,USA,English,John S. Robertson,"Adela Rogers St. Johns, Josephine Lovett",Metro-Goldwyn-Mayer (MGM),"Greta Garbo, Nils Asther, Johnny Mack Brown, Dorothy Sebastian, Lane Chandler, Mahlon Hamilton, Kathlyn Williams, Zeffie Tilbury","The wealthy Arden Stuart is bored in a party; after refusing the wedding proposal of Tommy Hewlett, she drives her car with her driver to a lonely place. She has one night stand with him ...",6.7,489,$ 336000,NA,NA,NA,19,9
tt0020590,The Wild Party,1929,06/04/1929,"Comedy, Drama",77,USA,English,Dorothy Arzner,"Samuel Hopkins Adams, E. Lloyd Sheldon",Paramount Pictures,"Clara Bow, Fredric March, Marceline Day, Shirley O'Hara, Adrienne Dore, Joyce Compton, Jack Oakie, Jack Luden, Phillips Holmes","Wild girls at a college pay more attention to parties than their classes. But when one party girl, Stella Ames, goes too far at a local bar and gets in trouble, her professor has to rescue ...",6.4,408,NA,NA,NA,NA,11,10
tt0020629,All Quiet on the Western Front,1930,14/03/1956,"Drama, War",152,USA,"English, French, German, Latin",Lewis Milestone,"Erich Maria Remarque, Maxwell Anderson",Universal Pictures,"Louis Wolheim, Lew Ayres, John Wray, Arnold Lucy, Ben Alexander, Scott Kolk, Owen Davis Jr., Walter Rogers, William Bakewell, Russell Gleason, Richard Alexander, Harold Goodwin, Slim Summerville, G. Pat Collins, Beryl Mercer","A German youth eagerly enters World War I, but his enthusiasm wanes as he gets a firsthand view of the horror.",8,56356,$ 1200000,NA,NA,91,240,102
tt0020640,Animal Crackers,1930,06/09/1930,"Comedy, Musical",97,USA,English,Victor Heerman,"George S. Kaufman, Morrie Ryskind",Paramount Pictures,"The Marx Brothers, Groucho Marx, Harpo Marx, Chico Marx, Zeppo Marx, Lillian Roth, Margaret Dumont, Louis Sorin, Hal Thompson, Margaret Irving, Kathryn Reece, Robert Greig, Edward Metcalfe, The Music Masters",Mayhem and zaniness ensue when a valuable painting goes missing during a party in honor of famed African explorer Captain Spaulding.,7.5,13341,NA,NA,NA,77,99,49
tt0020690,The Big Pond,1930,03/05/1930,"Comedy, Music, Romance",72,USA,"English, French",Hobart Henley,"A.E. Thomas, George Middleton",Paramount Pictures,"Maurice Chevalier, Claudette Colbert, George Barbier, Marion Ballou, Andrée Corday, Frank Lyon, Nat Pendleton, Elaine Koch",A tour guide in Venice romances a visiting American tourist whose father owns a chewing-gum factory back in the U.S. She sets out to convince her skeptical father to bring the tour guide to America and give him a job in the plant.,5.9,209,NA,NA,NA,NA,11,7
tt0020693,Billy the Kid,1930,18/10/1930,"Action, Biography, Drama",98,USA,English,King Vidor,"Walter Noble Burns, Laurence Stallings",Metro-Goldwyn-Mayer (MGM),"Johnny Mack Brown, Wallace Beery, Kay Johnson, Karl Dane, Wyndham Standing, Russell Simpson, Blanche Friderici, Roscoe Ates, Warner Richmond, James A. Marcus, Nelson McDowell, Jack Carlyle, John Beck, Chris-Pin Martin, Marguerita Padula","In this version of the Billy the Kid legend, Billy, after shooting down land baron William Donovan's henchmen for killing Billy's boss, is hunted down and captured by his friend, Sheriff ...",6,347,NA,NA,NA,NA,12,6
tt0020785,Conspiracy,1930,10/08/1930,Mystery,69,USA,English,Christy Cabanne,Beulah Marie Dix,RKO Radio Pictures,"Bessie Love, Ned Sparks, Hugh Trevor, Ivan Lebedeff, Rita La Roy, Gertrude Howard, Otto Matieson, Walter Long, Donald MacKenzie, Jane Keckley","For the last four years Margaret Holt has been helping her brother, assistant D.A. Victor Holt, to try to bring down the dope dealing Schemer Marko gang. Margaret kills Marko (aka 'James ...",5.4,104,NA,NA,NA,NA,6,2
tt0020985,Holiday,1930,03/07/1930,"Comedy, Drama",91,USA,English,Edward H. Griffith,"Philip Barry, Horace Jackson",Pathé Exchange,"Ann Harding, Mary Astor, Robert Ames, Hallam Cooley, Creighton Hale, Elizabeth Forrester, Edward Everett Horton, Hedda Hopper, William Holden, Mabel Forrest, Monroe Owsley",Holiday is a 1930 American Pre-Code romantic comedy film which tells the story of a young man who is torn between his free-thinking lifestyle and the tradition of his wealthy fiancée's family.,6.4,352,NA,NA,NA,NA,10,4
tt0021025,King of Jazz,1930,20/04/1930,"Animation, Comedy, Music",99,USA,English,"John Murray Anderson, Walter Lantz",Harry Ruskin,Universal Pictures,"Paul Whiteman, John Boles, Laura La Plante, Jeanette Loff, Glenn Tryon, William Kent, Slim Summerville, The Rhythm Boys, Kathryn Crawford, Carla Laemmle, Stanley Smith, George Chiles, Jack White, Frank Leslie, Walter Brennan",American Pre-Code color film starring Paul Whiteman and his Jazz orchestra.,6.7,1039,$ 2000000,NA,NA,NA,38,28
tt0021040,Ladies of Leisure,1930,05/04/1930,"Drama, Romance",99,USA,English,Frank Capra,"Milton Herbert Gropper, Jo Swerling",Columbia Pictures,"Barbara Stanwyck, Ralph Graves, Lowell Sherman, Marie Prevost, Nance O'Neil, George Fawcett, Juliette Compton, Johnnie Walker",An upper-crust artist hires a 'party girl' as a model; romance follows.,6.7,1038,NA,NA,NA,NA,29,19
tt0021092,The Pay-Off,1930,15/10/1930,"Action, Crime, Drama",65,USA,English,Lowell Sherman,"Samuel Shipman, John B. Hymer",RKO Radio Pictures,"Lowell Sherman, Marian Nixon, Hugh Trevor, George F. Marion, William Janney, Helene Millard, Walter McGrail, Robert McWade, Alan Roscoe, Lita Chevret, Bert Moorhouse","A thug robs a young engaged couple of their last few dollars. When the thug's gang boss hears of the robbery, he gives them back their money and takes them under his wing. The thug, ...",5.6,227,NA,NA,NA,NA,16,6
tt0021282,Rain or Shine,1930,15/08/1930,"Comedy, Drama, Romance",88,USA,English,Frank Capra,"James Gleason, Maurice Marks",Columbia Pictures,"Joe Cook, Louise Fazenda, Joan Peers, William Collier Jr., Tom Howard, Dave Chasen, Alan Roscoe, Adolph Milar, Clarence Muse, Nella Walker, Edward Martindel, Nora Lane, Tyrell Davis",Woman inherits a traveling circus which brings financial difficulties.,5.7,342,NA,NA,NA,NA,10,6
tt0021287,Reaching for the Moon,1930,21/02/1931,"Comedy, Romance",91,USA,"English, French",Edmund Goulding,"Irving Berlin, Edmund Goulding",Joseph M. Schenck Productions,"Douglas Fairbanks, Bebe Daniels, Edward Everett Horton, Claud Allister, Jack Mulhall, Walter Walker, June MacCloy, Helen Jerome Eddy, Bing Crosby","Wall Street wizard, Larry Day, new to the ways of love, is coached by his valet. He follows Vivian Benton on an ocean liner, where cocktails, laced with a ""love potion,"" work their magic. ...",5.6,340,NA,NA,NA,NA,19,6
tt0021324,Runaway Bride,1930,04/05/1930,"Crime, Drama, Romance",69,USA,English,Donald Crisp,"H.H. Van Loan, Lolita Ann Westman",RKO Radio Pictures,"Mary Astor, Lloyd Hughes, Paul Hurst, David Newell, Natalie Moorhead, Edgar Norton, Francis McDonald","A young socialite and a rich playboy elope to Atlantic City. However, she soon realizes he's not the man she wants him to be and tries to call off the wedding. A jewelry store robbery, murder and other mayhem are soon involved.",5.2,208,NA,NA,NA,NA,10,2
tt0021382,The Sins of the Children,1930,28/06/1930,"Drama, Romance",67,USA,"English, German, Italian",Sam Wood,"Elliott Nugent, J.C. Nugent",Metro-Goldwyn-Mayer (MGM),"Louis Mann, Robert Montgomery, Elliott Nugent, Leila Hyams, Clara Blandick, Mary Doran, Francis X. Bushman Jr., Robert McWade, Dell Henderson, Henry Armetta, Jane Reid, James Donlan, Jeane Wood, Lee Kohlmar","A German immigrant to a small American town is a barber with four children. He has saved enough money to invest in a savings-and-loan company with a friend. Unfortunately, one of his sons ...",6.2,182,NA,NA,NA,NA,7,4
tt0021486,Top Speed,1930,24/08/1930,"Comedy, Musical, Romance",80,USA,English,Mervyn LeRoy,"Harry Ruby, Bert Kalmar",First National Pictures,"Joe E. Brown, Bernice Claire, Jack Whiting, Frank McHugh, Laura Lee, Edmund Breese, Wade Boteler, Rita Flynn",An order clerk poses as a millionaire.,6.1,172,NA,NA,NA,NA,11,1
tt0021492,True to the Navy,1930,25/05/1930,"Action, Comedy, Romance",71,USA,English,Frank Tuttle,"Keene Thompson, Doris Anderson",Paramount Pictures,"Clara Bow, Fredric March, Harry Green, Rex Bell, Eddie Fetherston, Eddie Dunn, Ray Cooke, Harry Sweet, Adele Windsor, Sam Hardy, Jed Prouty","A countergirl at a San Diego soda shop has a lot of sailor ""boyfriends,"" but her heart really belongs to a free-spirited gunner, who doesn't want to be tied down to any one woman.",6.7,103,NA,NA,NA,NA,7,3
tt0021542,Westfront 1918: Vier von der Infanterie,1930,23/05/1930,"Drama, Romance, War",75,Germany,"German, French",Georg Wilhelm Pabst,"Ernst Johannsen, Ladislaus Vajda",Bavaria Film,"Fritz Kampers, Gustav Diessl, Hans-Joachim Möbis, Claus Clausen, Jackie Monnier, Hanna Hoessrich, Else Heller",A group of German solders fight on the front line in France at the end of World War I.,7.4,1610,NA,NA,NA,NA,23,37
tt0021577,L'âge d'or,1930,01/12/1930,"Comedy, Drama",60,France,French,Luis Buñuel,"Luis Buñuel, Salvador Dalí",Vicomte de Noailles,"Gaston Modot, Lya Lys, Caridad de Laberdesque, Max Ernst, Artigas, Lionel Salem, Germaine Noizet, Duchange, Bonaventura Ibáñez","A surrealist tale of a man and a woman who are passionately in love with each other, but their attempts to consummate that passion are constantly thwarted by their families, the Church, and bourgeois society.",7.3,12551,NA,$ 32712,$ 32712,NA,57,72
tt0021594,Alam Ara,1931,14/03/1931,"Drama, Fantasy",124,India,"Hindi, Urdu",Ardeshir Irani,"Joseph David, Joseph David",Imperial Movietone,"Master Vithal, Zubeida, Jillo, Sushila, Prithviraj Kapoor, Elizer, W.M. Khan, Jagdish Sethi, L.V. Prasad","A period fantasy that told of the ageing king of Kamarpur, and his two rival queens, Navbahar and Dilbahar, and their rivalry when a fakir predicts that Navbahar will bear the king's heir. ...",6.3,106,NA,NA,NA,NA,NA,1
tt0021606,Ambassador Bill,1931,22/11/1931,Comedy,70,USA,English,Sam Taylor,Guy Bolton,Fox Film Corporation,"Will Rogers, Marguerite Churchill, Greta Nissen, Tad Alexander, Ray Milland, Gustav von Seyffertitz, Arnold Korff, Ferdinand Munier, Edwin Maxwell, Ernest Wood, Tom Ricketts, Theodore Lodi, Herbert Bunston, Ben Turpin","An American ambassador arrives in a small country that is being convulsed by political intrigue and civil unrest. He befriends the young boy who is to be the country's king, to ensure that ...",6.2,120,NA,NA,NA,NA,4,3
tt0021730,The Champ,1931,15/02/1933,"Drama, Sport",86,USA,English,King Vidor,"Frances Marion, Wanda Tuchock",Metro-Goldwyn-Mayer (MGM),"Wallace Beery, Jackie Cooper, Irene Rich, Roscoe Ates, Edward Brophy, Hale Hamilton, Jesse Scott, Marcia Mae Jones",An alcoholic ex-boxer struggles to provide a good living for his son.,7.3,2741,NA,NA,NA,NA,31,26
tt0021739,La chienne,1931,20/11/1931,"Crime, Drama",91,France,French,Jean Renoir,"Georges de La Fouchardière, Jean Renoir",Les Établissements Braunberger-Richebé,"Michel Simon, Janie Marèse, Georges Flamant, Roger Gaillard, Romain Bouquet, Pierre Desty, Mlle Doryans, Lucien Mancini, Jane Pierson, Christian Argentin, Max Dalban, Jean Gehret, Magdeleine Bérubet",A woman and her pimp exploit a painter for money.,7.6,3628,NA,NA,NA,NA,19,39
tt0021768,Cracked Nuts,1931,18/04/1931,"Comedy, Musical, Romance",65,USA,English,Edward F. Cline,"Douglas MacLean, Ralph Spence",RKO Radio Pictures,"Bert Wheeler, Robert Woolsey, Dorothy Lee, Edna May Oliver, Leni Stengel, Stanley Fields, Boris Karloff, Frank Thornton","To impress his fiancee's aunt, a young man tries to become king in a small kingdom, but the people there have already crowned one, who has won this honor by gambling. So he plans a coup ...",6.4,225,NA,NA,NA,NA,13,7
tt0022002,Iron Man,1931,30/04/1931,Drama,73,USA,English,Tod Browning,"W.R. Burnett, Francis Edward Faragoh",Universal Pictures,"Lew Ayres, Robert Armstrong, Jean Harlow, John Miljan, Edward Dillon, Mike Donlin, Morrie Cohan, Mary Doran, Mildred Van Dorn, Ned Sparks, Sammy Blum",Prizefighter Mason loses his opening fight so wife Rose leaves him for Hollywood. Without her around Mason trains and starts winning. Rose comes back and wants Mason to dump his manager Regan and replace him with her secret lover Lewis.,6.1,213,NA,NA,NA,NA,13,6
tt0022177,My Past,1931,14/05/1931,"Drama, Romance",72,USA,English,Roy Del Ruth,Charles Kenyon,Warner Bros.,"Bebe Daniels, Lewis Stone, Ben Lyon, Joan Blondell, Natalie Moorhead, Albert Gran, Virginia Sale",Young man and an older man fall for a stage actress.,5.6,159,NA,NA,NA,NA,5,4
tt0022197,Never the Twain Shall Meet,1931,16/05/1931,Drama,79,USA,"English, French",W.S. Van Dyke,"Peter B. Kyne, Ruth Cummings",Metro-Goldwyn-Mayer (MGM),"Leslie Howard, Conchita Montenegro, C. Aubrey Smith, Karen Morley, Mitchell Lewis, Hale Hamilton, Clyde Cook, Bob Gilbert, Joan Standing, Eulalie Jensen","Dan works for Pritchard and Pritchard out of San Francisco and is in love with Maisie, referred to as ""the icebox"" by his news reporter friend. As one of his ships returns to San Francisco,...",5.6,157,NA,NA,NA,NA,7,2
tt0022204,Niemandsland,1931,11/01/1932,"Drama, War",93,Germany,"French, English, Yiddish, German","Victor Trivas, George Shdanoff","Leonhard Frank, Leonhard Frank",Resco-Filmproduktion,"Ernst Busch, Vladimir Sokoloff, Renée Stobrawa, Elisabeth Lennartz, Hugh Douglas, Louis Douglas, Zoe Frank, Georges Péclet, Rose-Mai","During World War I, five soldiers from different nations end up together in some ruins in no man's land and decide to stick together.",6.7,105,NA,NA,NA,NA,3,3
tt0022251,Pardon Us,1931,15/08/1931,"Comedy, Crime, Drama",56,USA,"English, Italian",James Parrott,H.M. Walker,Hal Roach Studios,"Stan Laurel, Oliver Hardy, June Marlowe, Wilfred Lucas, James Finlayson, Walter Long, Tiny Sandford",Two guys end up in prison after attempting to sell beer to a policeman during Prohibition.,7,2143,NA,NA,NA,NA,32,10
tt0022289,Putyovka v zhizn,1931,01/08/1932,Drama,119,Soviet Union,"Russian, Mari",Nikolai Ekk,"Nikolai Ekk, Anton Makarenko",Mezhrabpomfilm,"Nikolay Batalov, Yvan Kyrlya, Mikhail Dzhagofarov, Mikhail Zharov, Aleksandr Novikov, Mariya Andropova, Vladimir Vesnovsky, Mariya Gonfa, Bozhak Besprizornykh, Tsifan Kyriya, Viktor Lazarev, Vladimir Uralskiy, Regina Yanushkevich, Rina Zelyonaya, Georgi Zhzhyonov","Young hobos are brought to a new camp to become good Soviet citizens. This camp works without any guards, and it works well. But crooks kill one of the young people when they try to damage ...",7.1,350,NA,NA,NA,NA,5,3
tt0022296,Rebound,1931,18/09/1931,Drama,89,USA,"English, French",Edward H. Griffith,"Donald Ogden Stewart, Horace Jackson",RKO Pathé Pictures,"Ina Claire, Robert Ames, Myrna Loy, Hedda Hopper, Robert Williams, Hale Hamilton, Walter Walker, Louise Closser Hale, Leigh Allen, Pierre D'Ennery","Story of a girl's unhappiness after her marriage to a man just jilted, and the manner in which she finally wins his affection.",5.7,123,NA,NA,NA,NA,6,1
tt0022331,The Ruling Voice,1931,31/10/1931,"Crime, Drama, Romance",76,USA,"English, French",Rowland V. Lee,"Rowland V. Lee, Donald W. Lee",First National Pictures,"Walter Huston, Loretta Young, Dudley Digges, David Manners, Doris Kenyon, John Halliday, Willard Robertson, Gilbert Emery, Douglas Scott","For the love and respect of his daughter, a crime boss reconsiders his involvement in the extortion racket he's built.",5.9,228,NA,NA,NA,NA,9,4
tt0022397,Skippy,1931,25/04/1931,"Comedy, Drama, Family",85,USA,English,Norman Taurog,"Percy Crosby, Sam Mintz",Paramount Pictures,"Jackie Cooper, Robert Coogan, Mitzi Green, Jackie Searl, Willard Robertson, Enid Bennett, Donald Haines, Helen Jerome Eddy, Guy Oliver, Jack Rube Clifford, Carl R. Botefuhr","Skippy, the mischievous son of a wealthy doctor, meets Sooky in poverty-ridden Shantytown, and together they try to save Sooky's pet from a cruel dogcatcher.",6.3,670,NA,NA,NA,NA,8,14
tt0022469,Ten Cents a Dance,1931,06/03/1931,"Crime, Drama, Romance",75,USA,English,"Lionel Barrymore, Edward Buzzell","Jo Swerling, Jo Swerling",Columbia Pictures,"Barbara Stanwyck, Ricardo Cortez, Monroe Owsley, Sally Blane, Blanche Friderici, Phyllis Crane, Olive Tell, Victor Potel, Al Hill, Jack Byron, Pat Harmon, Martha Sleeper, David Newell, Sidney Bracey, Harry Todd","Men pay a dime to dance with Barbara and her fellow taxi dancers. She marries Eddie and plans to quit dancing. Before she does, she meets a handsome and rich gentleman.",6.6,654,NA,NA,NA,NA,23,13
tt0022484,The Tip-Off,1931,16/10/1931,"Comedy, Crime",71,USA,English,Albert S. Rogell,"George Kibbe Turner, Earl Baldwin",RKO Pathé Pictures,"Eddie Quillan, Robert Armstrong, Ginger Rogers, Joan Peers, Ralf Harolde, Mike Donlin, Ernie Adams, Charles Sellon, Helen Ainsworth",Eddie Quillan falls in love with a gangster's girlfriend but avoids trouble when he becomes friends with Robert Armstrong and his girlfriend,5.7,222,NA,NA,NA,NA,8,3
tt0022689,Bird of Paradise,1932,12/08/1932,"Adventure, Drama, Romance",80,USA,"English, Hawaiian",King Vidor,"Richard Walton Tully, Wells Root",RKO Radio Pictures,"Dolores del Rio, Joel McCrea, John Halliday, Richard 'Skeets' Gallagher, Bert Roach, Lon Chaney Jr., Wade Boteler, Arnold Gray, Reginald Simpson, Napoleon Pukui, Agostino Borgato, Sofia Ortega","A native girl falls for a visitor to her island, but she's chosen to be sacrificed to the volcano god.",6.1,1068,NA,NA,NA,NA,31,27
